"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","TMAX","TMIN","WT01","WT02","WT03","WT06","WT08"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-10-13","13.42",,"0.00",,"89","69","    1","    1","    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-10-14","4.70",,"0.00",,"81","68","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-10-15","7.38",,"0.00",,"90","64","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-10-16","11.63",,"0.00",,"73","50",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-10-17","4.92",,"0.00",,"74","47",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-10-18","6.04",,"0.00",,"78","45",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-10-19","6.71",,"0.00",,"84","55",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-10-20","2.01",,"0.00",,"83","62","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-10-21","4.47",,"0.00",,"85","61",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-10-22","4.47",,"0.00",,"86","62",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-10-23","7.61",,"0.00",,"88","66","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-10-24","5.82",,"0.00",,"87","69","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-10-25","4.92",,"0.00",,"88","67","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-10-26","10.07",,"0.00",,"88","68","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-10-27","12.97",,"0.00",,"79","55","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-10-28","13.65",,"0.00",,"80","50",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-10-29","11.18",,"0.00",,"75","45",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-10-30","6.04",,"0.00",,"79","42",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-10-31",,,"0.00",,,,,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-11-01","7.16",,"0.00",,"81","49",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-11-02","5.14",,"0.00",,"82","55","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-11-03","10.51",,"0.00",,"68","50","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-11-04","10.74",,"0.00",,"58","46",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-11-05","5.37",,"0.00",,"63","41",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-11-06","3.13",,"0.00",,"69","40",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-11-07","4.47",,"0.00",,"74","41",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-11-08","4.70",,"0.00",,"78","45","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-11-09","3.80",,"0.00",,"77","53","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-11-10","8.28",,"0.00",,"82","62",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-11-11","9.17",,"0.00",,"75","47",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-11-12","6.71",,"0.00",,"79","42",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-11-13","5.14",,"0.00",,"70","41",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-11-14","6.49",,"0.00",,"79","46",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-11-15","2.24",,"0.00",,"73","50","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-11-16","14.76",,"0.00",,"82","61",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-11-17","9.17",,"0.00",,"83","60",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-11-18","16.11",,"0.00",,"66","52",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-11-19","7.38",,"0.00",,"67","42",,,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-11-20",,,"0.00",,"72","42","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-11-21",,,"0.00",,"80","60",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-11-22",,,"0.00",,"70","40",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-11-23",,,"0.00",,"70","35",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-11-24","3.58",,"0.00",,"77","47","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-11-25","17.67",,"0.00",,"70","49","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-11-26","11.41",,"0.00",,"60","45",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-11-27",,,"0.00",,"52","45","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-11-28","9.17",,"0.00",,"69","43","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-11-29",,,"0.00",,"72","38",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-11-30","7.38",,"0.00",,"75","40","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-12-01","5.37",,"0.00",,"77","44","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-12-02","0.00",,"0.00",,"77","48","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-12-03","10.51",,"0.00",,"79","58","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-12-04",,,"0.00",,"76","61","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-12-05",,,"0.00",,"79","63","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-12-06",,,"0.00",,"71","48","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-12-07","3.80",,"0.00",,"69","43",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-12-08","4.70",,"0.00",,"79","41","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-12-09","7.61",,"0.00",,"79","61","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-12-10","9.40",,"0.00",,"86","64","    1","    1",,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-12-11","14.54",,"0.00",,"70","39","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-12-12","4.70",,"0.00",,"62","29",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-12-13","1.79",,"0.00",,"63","41","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-12-14","4.03",,"0.00",,"75","58","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-12-15","14.54",,"0.00",,"81","68",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-12-16","10.74",,"0.00",,"82","70",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-12-17","12.97",,"0.00",,"79","70",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-12-18","14.09",,"0.00",,"72","47","    1","    1","    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-12-19","10.96",,"0.00",,"55","40",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-12-20","4.03",,"0.00",,"59","40",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-12-21","4.47",,"0.00",,"66","35",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-12-22","8.05",,"0.00",,"75","43","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-12-23","8.50",,"0.00",,"73","47","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-12-24","10.96",,"0.00",,"82","54","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-12-25",,,"0.00",,,,,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-12-26","14.99",,"0.00",,,"64","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-12-27","14.54",,"0.00",,,"72",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-12-28","7.16",,"0.00",,,"70",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-12-29","5.37",,"0.00",,"83","56",,,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-12-30","5.59",,"0.00",,"83","55",,,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2021-12-31","9.84",,"0.00",,"84","62","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-01-01","10.51",,"0.00",,"78","40","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-01-02","18.79",,"0.00",,"47","26",,,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-01-03","4.70",,"0.00",,"56","20",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-01-04","9.84",,"0.00",,"67","31",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-01-05","4.47",,"0.00",,"78","35",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-01-06","12.53",,"0.00",,"60","35",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-01-07","8.05",,"0.00",,"41","29","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-01-08","6.04",,"0.00",,"62","41","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-01-09","12.75",,"0.00",,"65","47",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-01-10","15.21",,"0.00",,"59","41",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-01-11","6.93",,"0.00",,"50","40",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-01-12","3.58",,"0.00",,"63","38",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-01-13","2.91",,"0.00",,"77","32",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-01-14","8.95",,"0.00",,"77","36",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-01-15","23.26",,"0.00",,"62","41",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-01-16","6.93",,"0.00",,"65","25",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-01-17","4.92",,"0.00",,"71","29",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-01-18","9.17",,"0.00",,"75","37",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-01-19","8.72",,"0.00",,"77","43",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-01-20","20.80",,"0.00",,"43","32",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-01-21","11.41",,"0.00",,"50","27",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-01-22","6.93",,"0.00",,"56","25",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-01-23","4.03",,"0.00",,"58","45",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-01-24","2.46",,"0.00",,"53","39","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-01-25","6.93",,"0.00",,"53","41","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-01-26","8.72",,"0.00",,"56","43",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-01-27","4.92",,"0.00",,"64","36",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-01-28","14.32",,"0.00",,"59","32",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-01-29","6.71",,"0.00",,"66","29",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-01-30","7.83",,"0.00",,"70","30",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-01-31","6.04",,"0.00",,"58","46","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-02-01","3.13",,"0.00",,"66","49","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-02-02","10.51",,"0.00",,"58","38","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-02-03","21.03",,"0.00",,"38","24",,,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-02-04","15.21",,"0.00",,"42","21",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-02-05","4.25",,"0.00",,"51","21",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-02-06","2.91",,"0.00",,"60","24",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-02-07","10.96",,"0.00",,"61","34",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-02-08","6.49",,"0.00",,"67","28",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-02-09","5.37",,"0.00",,"74","32",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-02-10","4.70",,"0.00",,"73","34",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-02-11","8.50",,"0.00",,"76","37",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-02-12","14.99",,"0.00",,"58","31",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-02-13","5.37",,"0.00",,"66","24",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-02-14","7.83",,"0.00",,"69","29",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-02-15","8.50",,"0.00",,"75","35",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-02-16","15.43",,"0.00",,"79","55",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-02-17","17.67",,"0.00",,"75","37",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-02-18","11.63",,"0.00",,"59","33",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-02-19","5.59",,"0.00",,"67","30",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-02-20","7.61",,"0.00",,"73","35",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-02-21","16.11",,"0.00",,"85","61",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-02-22","9.84",,"0.00",,"85","50","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-02-23","20.13",,"0.00",,"50","29",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-02-24","15.21",,"0.00",,"36","29","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-02-25","15.43",,"0.00",,"40","31",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-02-26","12.30",,"0.00",,"42","35","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-02-27","12.97",,"0.00",,"61","35",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-02-28","5.37",,"0.00",,"66","26",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-03-01","4.92",,"0.00",,"72","30",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-03-02","5.37",,"0.00",,"75","37",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-03-03","4.92",,"0.00",,"79","48",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-03-04","11.41",,"0.00",,"80","53","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-03-05","15.66",,"0.00",,"81","63",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-03-06","14.09",,"0.00",,"81","65","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-03-07","19.01",,"0.01",,"71","44","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-03-08","12.97",,"0.01",,"56","40","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-03-09","7.83",,"0.00",,"62","37",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-03-10","5.82",,"0.00",,"74","30",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-03-11","17.67",,"0.00",,"62","37",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-03-12","7.16",,"0.00",,"57","22",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-03-13","10.29",,"0.00",,"68","24",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-03-14","10.29",,"0.00",,"82","42",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-03-15","12.30",,"0.00",,"77","47",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-03-16","9.17",,"0.00",,"82","40",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-03-17","8.50",,"0.00",,"74","44","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-03-18","14.99",,"0.00",,"74","46","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-03-19","5.82",,"0.00",,"79","38",,,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-03-20","11.18",,"0.00",,"79","38",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-03-21","13.65",,"0.28",,"80","60","    1",,"    1",,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-03-22","14.32",,"0.06",,"66","42","    1",,"    1",,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-03-23","9.40",,"0.00",,"72","38",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-03-24","10.96",,"0.00",,"78","40",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-03-25","4.92",,"0.00",,"85","37",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-03-26","8.95",,"0.00",,"90","42",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-03-27","12.30",,"0.00",,"87","52",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-03-28","12.97",,"0.00",,"86","53",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-03-29","19.91",,"0.00",,"83","67",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-03-30","15.66",,"0.17",,"84","53","    1",,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-03-31","5.82",,"0.00",,"77","43",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-04-01","10.51",,"0.00",,"83","45",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-04-02","6.71",,"0.00",,"89","56",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-04-03","8.72",,"0.00",,"86","48","    1",,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-04-04","10.51",,"0.00",,"83","65","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-04-05","9.62",,"0.00",,"95","68","    1",,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-04-06","16.55",,"0.00",,"81","55",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-04-07","11.41",,"0.00",,"79","44",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-04-08","9.17",,"0.00",,"81","40",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-04-09","11.41",,"0.00",,"88","41",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-04-10","17.45",,"0.00",,"87","58",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-04-11","12.08",,"0.01",,"80","68","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-04-12","15.66",,"0.00",,"91","71","    1",,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-04-13","14.76",,"0.00",,"98","63","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-04-14","11.18",,"0.00",,"85","52",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-04-15","7.16",,"0.00",,"84","58","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-04-16","8.05",,"0.00",,"85","71",,,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-04-17","5.82",,"0.00",,"87","71","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-04-18","12.30",,"0.00",,"80","61",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-04-19","11.41",,"0.01",,"70","51","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-04-20","16.33",,"0.01",,"84","67","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-04-21","13.20",,"0.00",,"81","71","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-04-22","15.88",,"0.00",,"89","70",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-04-23","19.24",,"0.00",,"88","69",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-04-24","14.76",,"0.00",,"88","68",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-04-25","12.75",,"0.34",,"75","61","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-04-26","10.29",,"0.00",,"76","56",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-04-27","7.83",,"0.00",,"81","59",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-04-28","13.87",,"0.00",,"87","68",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-04-29","15.88",,"0.00",,"88","71",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-04-30","7.83",,"0.01",,"89","72","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-05-01","11.41",,"0.00",,"91","72",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-05-02","13.65",,"0.00",,"85","70",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-05-03","10.29",,"0.00",,"91","73","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-05-04","14.32",,"0.00",,"89","72","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-05-05","12.08",,"0.32",,"88","68","    1",,"    1",,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-05-06","7.83",,"0.03",,"98","59","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-05-07","12.53",,"0.00",,"96","73","    1",,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-05-08","14.76",,"0.00",,"97","73",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-05-09","14.09",,"0.00",,"95","74","    1",,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-05-10","13.20",,"0.00",,"93","75",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-05-11","10.74",,"0.00",,"93","70","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-05-12","10.96",,"0.00",,"93","65","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-05-13","9.62",,"0.00",,"91","66",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-05-14","8.50",,"0.00",,"95","69",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-05-15","9.62",,"0.00",,"95","68",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-05-16","8.50",,"0.00",,"96","71",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-05-17","11.63",,"0.00",,"96","71",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-05-18","14.32",,"0.00",,"98","70",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-05-19","15.88",,"0.00",,"97","72",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2022-05-20","16.33",,"0.00",,"96","76",,,"    1",,"    1"
